2015-08-01:CC-168:5,5
2015-08-01:CC-25:5,2
2015-08-01:CC-181:104,2
ALL:ALL:104,67
ALL:CC:104,67
ALL:2015-08-01:104,2
2015-08-01:ALL:104,2
2015-08-01:CC:104,2
2015-08-01:2015-08-01:104,2
2015-08-01:CC-314:117,3
2015-08-01:CC-322:5,3
2015-08-01:CC-326:3,1
2015-08-01:CC-22:117,2
2015-08-01:CC-436:5,5
2015-08-01:CC-67:5,3
2015-08-01:CC-311:5,2
2015-08-01:CC-311:3,1
2015-08-01:CC-275:3,1
2015-08-01:CC-351:3,1
2015-08-01:CC-48:5,1
2015-08-01:CC-314:5,9
2015-08-01:CC-21:5,1
2015-08-01:CC-227:5,1
2015-08-01:CC-98:5,1
2015-08-01:CC-26:3,1
2015-08-01:CC-64:5,9
2015-08-01:CC-216:2,1
2015-08-01:CC-433:5,1
2015-08-01:CC-326:2,1
2015-08-01:CC-435:117,1
2015-08-01:CC-229:5,1
2015-08-01:CC-433:3,1
2015-08-01:CC-356:5,3
2015-08-01:CC-140:117,1
2015-08-01:CC-388:117,2
2015-08-01:CC-327:2,1
2015-08-01:CC-364:117,1
2015-08-01:CC-364:3,1
2015-08-01:CC-437:3,1
2015-08-01:CC-48:117,1
2015-08-01:CC-438:5,1
2015-08-01:CC-218:117,1
2015-08-01:CC-351:117,5
2015-08-01:CC-437:2,1
2015-08-01:CC-390:117,1
2015-08-02:CC-275:5,17
ALL:2015-08-02:ALL,608
ALL:2015-08-02:5,213
2015-08-02:ALL:ALL,608
2015-08-02:ALL:5,213
2015-08-02:CC:ALL,608
2015-08-02:CC:5,213
2015-08-02:2015-08-02:ALL,608
2015-08-02:2015-08-02:5,213
2015-08-02:CC-48:117,3
ALL:2015-08-02:117,125
2015-08-02:ALL:117,125
2015-08-02:CC:117,125
2015-08-02:2015-08-02:117,125
2015-08-02:CC-181:2,5
ALL:2015-08-02:2,59
2015-08-02:ALL:2,59
2015-08-02:CC:2,59
2015-08-02:2015-08-02:2,59
2015-08-02:CC-40:117,5
2015-08-02:CC-406:5,5
2015-08-02:CC-60:117,1
2015-08-02:CC-48:128,52
ALL:2015-08-02:128,116
2015-08-02:ALL:128,116
2015-08-02:CC:128,116
2015-08-02:2015-08-02:128,116
2015-08-02:CC-326:5,15
2015-08-02:CC-181:5,32
2015-08-02:CC-26:117,4
2015-08-02:CC-181:105,1
ALL:ALL:105,16
ALL:CC:105,16
ALL:2015-08-02:105,1
2015-08-02:ALL:105,1
2015-08-02:CC:105,1
2015-08-02:2015-08-02:105,1
2015-08-02:CC-98:117,10
2015-08-02:CC-351:5,3
2015-08-02:CC-43:2,2
2015-08-02:CC-406:117,4
2015-08-02:CC-314:5,7
2015-08-02:CC-326:2,7
2015-08-02:CC-326:117,6
2015-08-02:CC-181:132,72
ALL:2015-08-02:132,72
2015-08-02:ALL:132,72
2015-08-02:CC:132,72
2015-08-02:2015-08-02:132,72
2015-08-02:CC-21:117,4
2015-08-02:CC-434:5,2
2015-08-02:CC-218:117,4
2015-08-02:CC-177:2,1
2015-08-02:CC-72:128,64
2015-08-02:CC-322:5,6
2015-08-02:CC-177:5,8
2015-08-02:CC-311:117,6
2015-08-02:CC-388:117,3
2015-08-02:CC-177:117,5
2015-08-02:CC-325:117,1
2015-08-02:CC-231:5,3
2015-08-02:CC-348:5,3
2015-08-02:CC-168:5,2
2015-08-02:CC-40:5,9
2015-08-02:CC-400:117,5
2015-08-02:CC-25:117,7
2015-08-02:CC-22:5,7
2015-08-02:CC-437:117,10
2015-08-02:CC-152:117,3
2015-08-02:CC-364:5,6
2015-08-02:CC-140:117,3
2015-08-02:CC-231:117,2
2015-08-02:CC-322:117,7
2015-08-02:CC-314:117,5
2015-08-02:CC-351:117,5
2015-08-02:CC-181:104,3
ALL:2015-08-02:104,3
2015-08-02:ALL:104,3
2015-08-02:CC:104,3
2015-08-02:2015-08-02:104,3
2015-08-02:CC-433:117,3
2015-08-02:CC-437:5,2
2015-08-02:CC-64:2,2
2015-08-02:CC-40:2,8
2015-08-02:CC-364:2,1
2015-08-02:CC-53:2,3
2015-08-02:CC-98:2,1
2015-08-02:CC-72:5,1
2015-08-02:CC-53:5,2
2015-08-02:CC-390:2,3
2015-08-02:CC-438:5,2
2015-08-02:CC-166:5,13
2015-08-02:CC-415:2,1
2015-08-02:CC-322:2,1
2015-08-02:CC-28:5,1
2015-08-02:CC-216:117,9
2015-08-02:CC-315:5,1
2015-08-02:CC-436:5,6
2015-08-02:CC-388:2,1
2015-08-02:CC-22:117,3
2015-08-02:CC-240:2,1
2015-08-02:CC-60:5,5
2015-08-02:CC-43:5,18
2015-08-02:CC-437:3,1
ALL:2015-08-02:3,11
2015-08-02:ALL:3,11
2015-08-02:CC:3,11
2015-08-02:2015-08-02:3,11
2015-08-02:CC-356:5,6
2015-08-02:CC-181:91,2
ALL:2015-08-02:91,2
2015-08-02:ALL:91,2
2015-08-02:CC:91,2
2015-08-02:2015-08-02:91,2
2015-08-02:CC-351:3,1
2015-08-02:CC-390:3,1
2015-08-02:CC-390:5,1
2015-08-02:CC-323:117,2
2015-08-02:CC-48:5,1
2015-08-02:CC-40:8,1
ALL:ALL:8,81
ALL:CC:8,81
ALL:2015-08-02:8,1
2015-08-02:ALL:8,1
2015-08-02:CC:8,1
2015-08-02:2015-08-02:8,1
2015-08-02:CC-325:5,3
2015-08-02:CC-400:5,1
2015-08-02:CC-400:3,3
2015-08-02:CC-326:3,1
2015-08-02:CC-140:5,6
2015-08-02:CC-152:5,2
2015-08-02:CC-25:5,1
2015-08-02:CC-40:4,1
ALL:ALL:4,7
ALL:CC:4,7
ALL:2015-08-02:4,1
2015-08-02:ALL:4,1
2015-08-02:CC:4,1
2015-08-02:2015-08-02:4,1
2015-08-02:CC-177:3,1
2015-08-02:CC-98:5,1
2015-08-02:CC-406:2,2
2015-08-02:CC-436:2,1
2015-08-02:CC-67:2,1
2015-08-02:CC-48:2,1
2015-08-02:CC-355:2,1
2015-08-02:CC-435:2,1
2015-08-02:CC-229:5,1
2015-08-02:CC-25:9,1
ALL:ALL:9,76
ALL:CC:9,76
ALL:2015-08-02:9,3
2015-08-02:ALL:9,3
2015-08-02:CC:9,3
2015-08-02:2015-08-02:9,3
2015-08-02:CC-390:117,2
2015-08-02:CC-60:2,1
2015-08-02:CC-437:9,1
2015-08-02:CC-240:9,1
2015-08-02:CC-311:2,1
2015-08-02:CC-356:2,1
2015-08-02:CC-22:2,1
2015-08-02:CC-435:5,2
2015-08-02:CC-433:5,1
2015-08-02:CC-240:5,3
2015-08-02:CC-168:2,1
2015-08-02:CC-351:2,1
2015-08-02:CC-314:2,1
2015-08-02:CC-365:2,1
2015-08-02:CC-72:2,1
2015-08-02:CC-26:2,2
2015-08-02:CC-327:5,1
2015-08-02:CC-186:5,3
2015-08-02:CC-181:108,1
ALL:ALL:108,42
ALL:CC:108,42
ALL:2015-08-02:108,1
2015-08-02:ALL:108,1
2015-08-02:CC:108,1
2015-08-02:2015-08-02:108,1
2015-08-02:CC-240:117,1
2015-08-02:CC-67:5,2
2015-08-02:CC-42:117,2
2015-08-02:CC-42:5,1
2015-08-02:CC-231:2,1
2015-08-02:CC-59:2,1
2015-08-02:CC-275:2,1
2015-08-02:CC-181:3,2
2015-08-02:CC-40:3,1
2015-08-02:CC-42:2,1
2015-08-02:CC-311:5,1
2015-08-03:CC-166:5,11
ALL:2015-08-03:ALL,816
ALL:2015-08-03:5,325
2015-08-03:ALL:ALL,816
2015-08-03:ALL:5,325
2015-08-03:CC:ALL,816
2015-08-03:CC:5,325
2015-08-03:2015-08-03:ALL,816
2015-08-03:2015-08-03:5,325
2015-08-03:CC-181:132,113
ALL:2015-08-03:132,113
2015-08-03:ALL:132,113
2015-08-03:CC:132,113
2015-08-03:2015-08-03:132,113
2015-08-03:CC-48:128,62
ALL:2015-08-03:128,118
2015-08-03:ALL:128,118
2015-08-03:CC:128,118
2015-08-03:2015-08-03:128,118
2015-08-03:CC-406:5,12
2015-08-03:CC-60:5,10
2015-08-03:CC-356:5,13
2015-08-03:CC-326:5,22
2015-08-03:CC-67:5,3
2015-08-03:CC-40:5,34
2015-08-03:CC-390:3,4
ALL:2015-08-03:3,26
2015-08-03:ALL:3,26
2015-08-03:CC:3,26
2015-08-03:2015-08-03:3,26
2015-08-03:CC-314:5,8
2015-08-03:CC-22:5,24
2015-08-03:CC-436:5,8
2015-08-03:CC-388:3,1
2015-08-03:CC-43:5,20
2015-08-03:CC-231:5,3
2015-08-03:CC-72:128,56
2015-08-03:CC-275:5,19
2015-08-03:CC-26:117,10
ALL:2015-08-03:117,156
2015-08-03:ALL:117,156
2015-08-03:CC:117,156
2015-08-03:2015-08-03:117,156
2015-08-03:CC-438:5,2
2015-08-03:CC-181:5,34
2015-08-03:CC-434:5,2
2015-08-03:CC-322:5,1
2015-08-03:CC-327:5,3
2015-08-03:CC-218:117,10
2015-08-03:CC-323:117,8
2015-08-03:CC-181:117,2
2015-08-03:CC-240:5,9
2015-08-03:CC-216:117,5
2015-08-03:CC-388:117,3
2015-08-03:CC-229:3,1
2015-08-03:CC-311:5,16
2015-08-03:CC-325:5,5
2015-08-03:CC-364:117,5
2015-08-03:CC-348:5,4
2015-08-03:CC-168:5,4
2015-08-03:CC-326:2,6
ALL:2015-08-03:2,54
2015-08-03:ALL:2,54
2015-08-03:CC:2,54
2015-08-03:2015-08-03:2,54
2015-08-03:CC-229:117,1
2015-08-03:CC-177:5,7
2015-08-03:CC-72:5,5
2015-08-03:CC-400:117,13
2015-08-03:CC-42:117,2
2015-08-03:CC-433:117,5
2015-08-03:CC-43:9,1
ALL:2015-08-03:9,4
2015-08-03:ALL:9,4
2015-08-03:CC:9,4
2015-08-03:2015-08-03:9,4
2015-08-03:CC-152:117,9
2015-08-03:CC-351:117,6
2015-08-03:CC-364:5,5
2015-08-03:CC-25:117,3
2015-08-03:CC-326:117,16
2015-08-03:CC-406:2,2
2015-08-03:CC-177:3,2
2015-08-03:CC-181:104,2
ALL:2015-08-03:104,2
2015-08-03:ALL:104,2
2015-08-03:CC:104,2
2015-08-03:2015-08-03:104,2
2015-08-03:CC-364:2,4
2015-08-03:CC-64:117,1
2015-08-03:CC-98:3,2
2015-08-03:CC-42:3,3
2015-08-03:CC-140:2,1
2015-08-03:CC-231:2,2
2015-08-03:CC-186:5,1
2015-08-03:CC-53:2,1
2015-08-03:CC-400:5,2
2015-08-03:CC-326:10,1
ALL:ALL:10,59
ALL:CC:10,59
ALL:2015-08-03:10,1
2015-08-03:ALL:10,1
2015-08-03:CC:10,1
2015-08-03:2015-08-03:10,1
2015-08-03:CC-435:5,2
2015-08-03:CC-311:117,2
2015-08-03:CC-437:117,11
2015-08-03:CC-365:5,2
2015-08-03:CC-322:117,3
2015-08-03:CC-436:117,4
2015-08-03:CC-406:117,5
2015-08-03:CC-25:3,2
2015-08-03:CC-364:3,1
2015-08-03:CC-98:117,8
2015-08-03:CC-436:3,1
2015-08-03:CC-64:5,4
2015-08-03:CC-150:5,1
2015-08-03:CC-48:5,2
2015-08-03:CC-40:3,1
2015-08-03:CC-181:108,2
ALL:2015-08-03:108,2
2015-08-03:ALL:108,2
2015-08-03:CC:108,2
2015-08-03:2015-08-03:108,2
2015-08-03:CC-437:2,2
2015-08-03:CC-323:5,1
2015-08-03:CC-168:117,1
2015-08-03:CC-140:117,1
2015-08-03:CC-437:5,3
2015-08-03:CC-60:117,4
2015-08-03:CC-177:117,4
2015-08-03:CC-181:106,1
ALL:ALL:106,34
ALL:CC:106,34
ALL:2015-08-03:106,1
2015-08-03:ALL:106,1
2015-08-03:CC:106,1
2015-08-03:2015-08-03:106,1
2015-08-03:CC-25:2,2
2015-08-03:CC-40:2,2
2015-08-03:CC-348:117,1
2015-08-03:CC-433:5,2
2015-08-03:CC-391:5,2
2015-08-03:CC-406:4,1
ALL:2015-08-03:4,1
2015-08-03:ALL:4,1
2015-08-03:CC:4,1
2015-08-03:2015-08-03:4,1
2015-08-03:CC-229:5,2
2015-08-03:CC-326:3,1
2015-08-03:CC-152:3,1
2015-08-03:CC-311:3,1
2015-08-03:CC-181:91,2
ALL:2015-08-03:91,2
2015-08-03:ALL:91,2
2015-08-03:CC:91,2
2015-08-03:2015-08-03:91,2
2015-08-03:CC-216:2,1
2015-08-03:CC-218:2,1
2015-08-03:CC-177:2,1
2015-08-03:CC-390:9,1
2015-08-03:CC-181:2,3
2015-08-03:CC-28:2,1
2015-08-03:CC-438:2,1
2015-08-03:CC-433:2,5
2015-08-03:CC-322:2,1
2015-08-03:CC-240:117,2
2015-08-03:CC-351:2,2
2015-08-03:CC-390:2,2
2015-08-03:CC-98:9,1
2015-08-03:CC-437:3,1
2015-08-03:CC-26:5,3
2015-08-03:CC-351:5,2
2015-08-03:CC-181:105,9
ALL:2015-08-03:105,9
2015-08-03:ALL:105,9
2015-08-03:CC:105,9
2015-08-03:2015-08-03:105,9
2015-08-03:CC-98:5,3
2015-08-03:CC-152:5,6
2015-08-03:CC-22:2,3
2015-08-03:CC-48:2,1
2015-08-03:CC-64:2,1
2015-08-03:CC-356:2,1
2015-08-03:CC-53:117,1
2015-08-03:CC-98:2,1
2015-08-03:CC-311:2,1
2015-08-03:CC-172:53,1
ALL:ALL:53,330
ALL:CC:53,330
ALL:2015-08-03:53,1
2015-08-03:ALL:53,1
2015-08-03:CC:53,1
2015-08-03:2015-08-03:53,1
2015-08-03:CC-67:2,1
2015-08-03:CC-406:9,1
2015-08-03:CC-25:5,1
2015-08-03:CC-181:3,3
2015-08-03:CC-140:5,2
2015-08-03:CC-72:2,1
2015-08-03:CC-240:2,1
2015-08-03:CC-229:2,1
2015-08-03:CC-26:3,1
2015-08-03:CC-22:117,2
2015-08-03:CC-40:117,8
2015-08-03:CC-400:2,1
2015-08-03:CC-60:2,1
2015-08-03:CC-406:8,1
ALL:2015-08-03:8,1
2015-08-03:ALL:8,1
2015-08-03:CC:8,1
2015-08-03:2015-08-03:8,1
2015-08-04:CC-436:8,3
ALL:2015-08-04:ALL,1057
ALL:2015-08-04:8,14
2015-08-04:ALL:ALL,1057
2015-08-04:ALL:8,14
2015-08-04:CC:ALL,1057
